SSID,BSS,RSSI,Channel,Time
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:36:01
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:36:04
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:36:10
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:36:14
,,,,
Unifi,A0:CF:5B:3D:82:70,-86,1,12:35:39
,,,,
Unifi,A0:CF:5B:3D:82:70,-86,1,12:35:45
,,,,
Unifi,A0:CF:5B:3D:82:70,-86,1,12:35:48
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-86,1,12:35:39
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-86,1,12:35:45
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-86,1,12:35:48
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-90,1,12:35:54
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-90,1,12:35:58
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-90,1,12:36:01
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-89,1,12:36:04
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-89,1,12:36:10
,,,,
UnifiGuest,70:DF:2F:9C:47:41,-89,1,12:36:14
