SSID,BSS,RSSI,Channel,Time
eduroam,7C:21:0E:3E:6A:A2,-88,1,12:42:34
,,,,
Unifi,A0:CF:5B:3D:70:3F,-83,48,12:42:30
,,,,
Unifi,A0:CF:5B:3D:70:3F,-79,48,12:42:34
,,,,
Unifi,A0:CF:5B:3D:70:3F,-82,48,12:42:37
,,,,
Unifi,A0:CF:5B:3D:70:3F,-79,48,12:42:41
,,,,
Unifi,A0:CF:5B:3D:70:3F,-79,48,12:42:45
,,,,
Unifi,A0:CF:5B:3D:70:3F,-84,48,12:42:49
,,,,
Unifi,A0:CF:5B:3D:70:3F,-81,48,12:42:53
,,,,
Unifi,A0:CF:5B:3D:70:3F,-74,48,12:42:57
,,,,
Unifi,A0:CF:5B:3D:70:3F,-73,48,12:43:01
,,,,
UnifiGuest,7C:21:0E:3E:68:21,-90,11,12:42:30
,,,,
UnifiGuest,7C:21:0E:3E:68:21,-90,11,12:42:34
,,,,
UnifiGuest,E8:65:49:33:06:F1,-87,11,12:42:30
,,,,
UnifiGuest,E8:65:49:33:06:F1,-87,11,12:42:34
,,,,
eduroam,A0:CF:5B:3D:70:32,-63,11,12:42:30
,,,,
eduroam,A0:CF:5B:3D:70:32,-62,11,12:42:34
,,,,
eduroam,A0:CF:5B:3D:70:32,-64,11,12:42:37
,,,,
eduroam,A0:CF:5B:3D:70:32,-73,11,12:42:41
,,,,
eduroam,A0:CF:5B:3D:70:32,-64,11,12:42:45
,,,,
eduroam,A0:CF:5B:3D:70:32,-67,11,12:42:49
,,,,
eduroam,A0:CF:5B:3D:70:32,-62,11,12:42:53
,,,,
eduroam,A0:CF:5B:3D:70:32,-62,11,12:42:57
,,,,
eduroam,A0:CF:5B:3D:70:32,-61,11,12:43:01
,,,,
eduroam,E8:65:49:33:06:F2,-86,11,12:42:30
,,,,
eduroam,E8:65:49:33:06:F2,-86,11,12:42:34
,,,,
Unifi,A0:CF:5B:3D:7F:90,-87,1,12:42:30
,,,,
Unifi,A0:CF:5B:3D:7F:90,-87,1,12:42:34
,,,,
Unifi,A0:CF:5B:3D:7F:90,-87,1,12:42:37
,,,,
Unifi,A0:CF:5B:3D:7F:90,-87,1,12:43:01
,,,,
migmatite,28:CF:DA:F3:F9:83,-89,11,12:42:30
,,,,
migmatite,28:CF:DA:F3:F9:83,-89,11,12:42:34
,,,,
migmatite,28:CF:DA:F3:F9:83,-91,11,12:42:57
,,,,
migmatite,28:CF:DA:F3:F9:83,-89,11,12:43:01
,,,,
UnifiGuest,A0:CF:5B:3D:7F:91,-87,1,12:43:01
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:30
,,,,
eduroam,E8:65:49:53:9D:CD,-91,161,12:42:34
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:37
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:41
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:45
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:49
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:53
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:42:57
,,,,
eduroam,E8:65:49:53:9D:CD,-90,161,12:43:01
,,,,
eduroam,A0:CF:5B:3D:7F:92,-86,1,12:43:01
,,,,
Unifi,E8:65:49:53:9D:C0,-84,6,12:42:34
,,,,
Unifi,E8:65:49:53:9D:C0,-84,6,12:42:37
,,,,
Unifi,E8:65:49:53:9D:C0,-84,6,12:42:41
,,,,
Unifi,E8:65:49:53:9D:C0,-84,6,12:42:45
,,,,
Unifi,E8:65:49:53:9D:C0,-85,6,12:42:49
,,,,
Unifi,E8:65:49:53:9D:C0,-85,6,12:42:53
,,,,
Unifi,E8:65:49:53:9D:C0,-85,6,12:42:57
,,,,
Unifi,E8:65:49:53:9D:C0,-83,6,12:43:01
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-89,161,12:42:30
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-90,161,12:42:34
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-90,161,12:42:37
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-90,161,12:42:41
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-90,161,12:42:45
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-90,161,12:42:49
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-91,161,12:42:53
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-91,161,12:42:57
,,,,
UnifiGuest,E8:65:49:53:9D:CE,-91,161,12:43:01
,,,,
Unifi,28:6F:7F:90:B2:60,-81,11,12:42:30
,,,,
Unifi,28:6F:7F:90:B2:60,-81,11,12:42:34
,,,,
Unifi,28:6F:7F:90:B2:60,-81,11,12:42:37
,,,,
Unifi,28:6F:7F:90:B2:60,-74,11,12:42:45
,,,,
Unifi,28:6F:7F:90:B2:60,-74,11,12:42:49
,,,,
Unifi,28:6F:7F:90:B2:60,-74,11,12:42:53
,,,,
Unifi,28:6F:7F:90:B2:60,-74,11,12:42:57
,,,,
Unifi,28:6F:7F:90:B2:60,-74,11,12:43:01
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-84,6,12:42:30
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-84,6,12:42:34
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-84,6,12:42:37
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-82,6,12:42:41
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-82,6,12:42:45
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-86,6,12:42:49
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-86,6,12:42:53
,,,,
UnifiGuest,E8:65:49:53:9D:C1,-86,6,12:42:57
,,,,
